seq_id,log_lik,true_label,evo2_pred
bsubtilis|887665-887737|label=0,-23.375,0,False
bsubtilis|889651-889738|label=0,-23.75,0,False
bsubtilis|891214-891304|label=1,-23.75,1,False
bsubtilis|901615-901651|label=1,-21.25,1,True
bsubtilis|901690-901756|label=1,-23.0,1,False
bsubtilis|902227-902281|label=1,-22.25,1,False
bsubtilis|902338-902383|label=1,-21.375,1,True
bsubtilis|902698-902767|label=1,-23.25,1,False
bsubtilis|903358-903391|label=1,-21.25,1,True
bsubtilis|903919-903955|label=1,-21.375,1,True
bsubtilis|904261-904300|label=1,-21.875,1,True
bsubtilis|904525-904597|label=1,-23.5,1,False
bsubtilis|904669-904711|label=1,-21.625,1,True
bsubtilis|904780-904867|label=1,-24.0,1,False
bsubtilis|904807-904867|label=1,-22.875,1,False
bsubtilis|904909-904942|label=1,-20.5,1,True
bsubtilis|909298-909334|label=0,-20.875,0,True
bsubtilis|911860-911899|label=1,-21.5,1,True
bsubtilis|912004-912070|label=0,-23.25,0,False
bsubtilis|912868-912949|label=0,-23.625,0,False
bsubtilis|913258-913297|label=0,-21.25,0,True
bsubtilis|913330-913402|label=0,-23.625,0,False
bsubtilis|913621-913678|label=0,-22.625,0,False
bsubtilis|915580-915655|label=0,-23.625,0,False
bsubtilis|916684-916765|label=0,-23.375,0,False
bsubtilis|921430-921475|label=1,-21.5,1,True
bsubtilis|921619-921649|label=1,-20.5,1,True
bsubtilis|922252-922294|label=1,-20.875,1,True
bsubtilis|922792-922828|label=1,-20.75,1,True
bsubtilis|924058-924130|label=1,-23.125,1,False
bsubtilis|925696-925738|label=1,-21.375,1,True
bsubtilis|925768-925810|label=1,-21.375,1,True
bsubtilis|925825-925885|label=1,-22.625,1,False
bsubtilis|925912-925954|label=1,-21.875,1,True
bsubtilis|926935-927001|label=1,-22.875,1,False
bsubtilis|929893-929968|label=1,-23.5,1,False
bsubtilis|929923-929968|label=1,-21.625,1,True
bsubtilis|930004-930094|label=1,-23.625,1,False
bsubtilis|930499-930559|label=1,-22.75,1,False
bsubtilis|932617-932650|label=1,-20.5,1,True
bsubtilis|933676-933724|label=1,-22.125,1,True
bsubtilis|936145-936235|label=1,-23.5,1,False
bsubtilis|937036-937072|label=0,-21.0,0,True
bsubtilis|939088-939124|label=1,-20.875,1,True
bsubtilis|939580-939640|label=1,-22.625,1,False
bsubtilis|940093-940141|label=1,-22.0,1,True
bsubtilis|940633-940693|label=1,-22.875,1,False
bsubtilis|941026-941086|label=1,-23.0,1,False
bsubtilis|943522-943567|label=0,-21.625,0,True
bsubtilis|943534-943567|label=0,-20.875,0,True
bsubtilis|944899-944935|label=0,-21.0,0,True
bsubtilis|945427-945496|label=0,-22.875,0,False
bsubtilis|946099-946147|label=1,-22.125,1,True
bsubtilis|946150-946207|label=1,-22.5,1,False
bsubtilis|946876-946954|label=0,-20.625,0,True
bsubtilis|947533-947578|label=0,-20.125,0,True
bsubtilis|947755-947785|label=0,-19.375,0,True
bsubtilis|948556-948586|label=0,-20.625,0,True
bsubtilis|948589-948661|label=0,-21.875,0,True
bsubtilis|949123-949180|label=0,-20.375,0,True
bsubtilis|949231-949288|label=0,-21.125,0,True
bsubtilis|951187-951268|label=0,-21.375,0,True
bsubtilis|951463-951553|label=0,-21.5,0,True
bsubtilis|954100-954139|label=0,-21.75,0,True
bsubtilis|955528-955585|label=1,-22.375,1,False
bsubtilis|959806-959836|label=0,-20.5,0,True
bsubtilis|962131-962161|label=1,-20.375,1,True
bsubtilis|962194-962269|label=1,-23.5,1,False
bsubtilis|962239-962269|label=1,-20.875,1,True
bsubtilis|962413-962461|label=1,-21.75,1,True
bsubtilis|962908-962998|label=1,-23.625,1,False
bsubtilis|964549-964606|label=1,-22.875,1,False
bsubtilis|964690-964759|label=1,-23.5,1,False
bsubtilis|964933-964969|label=1,-21.0,1,True
bsubtilis|964939-964969|label=1,-20.5,1,True
bsubtilis|965041-965122|label=1,-23.75,1,False
bsubtilis|965077-965122|label=1,-21.875,1,True
bsubtilis|968512-968548|label=1,-20.75,1,True
bsubtilis|968650-968686|label=1,-21.125,1,True
bsubtilis|970153-970240|label=1,-23.375,1,False
bsubtilis|971305-971383|label=1,-23.375,1,False
bsubtilis|971500-971545|label=1,-21.875,1,True
bsubtilis|971569-971602|label=1,-20.75,1,True
bsubtilis|974482-974530|label=1,-21.625,1,True
bsubtilis|974977-975022|label=1,-22.25,1,False
bsubtilis|974980-975022|label=1,-22.0,1,True
bsubtilis|977929-977959|label=1,-20.75,1,True
bsubtilis|979420-979510|label=1,-23.75,1,False
bsubtilis|979456-979510|label=1,-22.375,1,False
bsubtilis|979747-979828|label=1,-23.625,1,False
bsubtilis|981622-981703|label=1,-23.75,1,False
bsubtilis|981841-981883|label=1,-21.25,1,True
bsubtilis|982153-982183|label=1,-20.625,1,True
bsubtilis|987010-987040|label=1,-20.875,1,True
bsubtilis|987064-987136|label=1,-23.5,1,False
bsubtilis|987223-987274|label=1,-22.5,1,False
bsubtilis|987376-987460|label=1,-23.75,1,False
bsubtilis|987397-987460|label=1,-23.0,1,False
bsubtilis|987652-987688|label=1,-21.5,1,True
bsubtilis|987658-987688|label=1,-20.875,1,True
bsubtilis|987730-987760|label=1,-20.875,1,True
bsubtilis|987889-987931|label=1,-21.5,1,True
bsubtilis|988321-988357|label=1,-21.125,1,True
bsubtilis|992350-992386|label=1,-20.875,1,True
bsubtilis|992992-993022|label=1,-20.375,1,True
bsubtilis|993133-993196|label=1,-22.875,1,False
bsubtilis|993205-993238|label=1,-20.75,1,True
bsubtilis|993430-993508|label=1,-23.375,1,False
bsubtilis|993436-993508|label=1,-23.125,1,False
bsubtilis|993808-993847|label=1,-20.75,1,True
bsubtilis|993859-993892|label=1,-20.625,1,True
bsubtilis|993931-994009|label=1,-23.5,1,False
bsubtilis|994558-994633|label=0,-23.375,0,False
bsubtilis|994561-994633|label=0,-23.375,0,False
bsubtilis|995899-995929|label=0,-20.5,0,True
bsubtilis|998299-998386|label=1,-23.625,1,False
bsubtilis|998341-998386|label=1,-22.125,1,True
bsubtilis|999886-999943|label=1,-22.625,1,False
bsubtilis|1002238-1002322|label=1,-23.5,1,False
bsubtilis|1003135-1003204|label=1,-23.25,1,False
bsubtilis|1003849-1003918|label=1,-23.0,1,False
bsubtilis|1004143-1004182|label=1,-21.5,1,True
bsubtilis|1007923-1008001|label=1,-23.5,1,False
bsubtilis|1008094-1008148|label=1,-22.375,1,False
bsubtilis|1008499-1008583|label=0,-23.5,0,False
bsubtilis|1009861-1009912|label=1,-22.25,1,False
bsubtilis|1011001-1011070|label=0,-23.125,0,False
bsubtilis|1011184-1011262|label=0,-23.625,0,False
bsubtilis|1012075-1012120|label=0,-21.875,0,True
bsubtilis|1013224-1013263|label=0,-21.25,0,True
bsubtilis|1014730-1014808|label=0,-23.5,0,False
bsubtilis|1015207-1015237|label=0,-20.5,0,True
bsubtilis|1017964-1018027|label=0,-22.875,0,False
bsubtilis|1018177-1018222|label=0,-22.0,0,True
bsubtilis|1019104-1019143|label=1,-21.75,1,True
bsubtilis|1021879-1021912|label=1,-20.875,1,True
bsubtilis|1023070-1023100|label=1,-20.375,1,True
bsubtilis|1024696-1024747|label=1,-22.375,1,False
bsubtilis|1028344-1028401|label=0,-22.875,0,False
bsubtilis|1029511-1029571|label=0,-23.0,0,False
bsubtilis|1031800-1031863|label=1,-22.625,1,False
bsubtilis|1032898-1032943|label=0,-22.0,0,True
bsubtilis|1033261-1033312|label=0,-22.25,0,False
bsubtilis|1033603-1033636|label=0,-21.125,0,True
bsubtilis|1036906-1036939|label=1,-20.25,1,True
bsubtilis|1038358-1038412|label=0,-22.125,0,True
bsubtilis|1040527-1040617|label=1,-23.625,1,False
bsubtilis|1042021-1042093|label=1,-23.375,1,False
bsubtilis|1042132-1042192|label=1,-22.875,1,False
bsubtilis|1042636-1042681|label=1,-21.75,1,True
bsubtilis|1044070-1044145|label=0,-23.375,0,False
bsubtilis|1045156-1045198|label=1,-21.75,1,True
bsubtilis|1045957-1045999|label=1,-21.5,1,True
bsubtilis|1046512-1046602|label=1,-23.875,1,False
bsubtilis|1046536-1046602|label=1,-23.375,1,False
bsubtilis|1049278-1049314|label=0,-20.5,0,True
bsubtilis|1050337-1050367|label=0,-20.625,0,True
bsubtilis|1051429-1051468|label=0,-21.125,0,True
bsubtilis|1051435-1051468|label=0,-20.625,0,True
bsubtilis|1053094-1053133|label=0,-21.375,0,True
bsubtilis|1053478-1053517|label=0,-21.625,0,True
bsubtilis|1053634-1053667|label=1,-20.625,1,True
bsubtilis|1053763-1053805|label=1,-21.625,1,True
bsubtilis|1054048-1054087|label=1,-21.125,1,True
bsubtilis|1054141-1054186|label=1,-22.125,1,True
bsubtilis|1054441-1054477|label=1,-21.25,1,True
bsubtilis|1054537-1054582|label=1,-21.75,1,True
bsubtilis|1054666-1054756|label=0,-23.5,0,False
bsubtilis|1054705-1054756|label=0,-22.25,0,False
bsubtilis|1056247-1056283|label=0,-21.0,0,True
bsubtilis|1056553-1056604|label=0,-22.375,0,False
bsubtilis|1060453-1060489|label=0,-21.25,0,True
bsubtilis|1062016-1062100|label=1,-23.75,1,False
bsubtilis|1063186-1063255|label=1,-22.875,1,False
bsubtilis|1063645-1063693|label=1,-22.0,1,True
bsubtilis|1063855-1063891|label=1,-21.25,1,True
bsubtilis|1069069-1069099|label=1,-20.625,1,True
bsubtilis|1069255-1069288|label=1,-20.875,1,True
bsubtilis|1069588-1069636|label=1,-22.125,1,True
bsubtilis|1070383-1070419|label=0,-21.0,0,True
bsubtilis|1070419-1070470|label=0,-22.125,0,True
bsubtilis|1071076-1071136|label=0,-22.75,0,False
bsubtilis|1071832-1071868|label=0,-20.875,0,True
bsubtilis|1073158-1073215|label=0,-22.75,0,False
bsubtilis|1073410-1073485|label=0,-23.375,0,False
bsubtilis|1075051-1075108|label=0,-22.125,0,True
bsubtilis|1076149-1076200|label=0,-22.125,0,True
bsubtilis|1077298-1077349|label=0,-22.375,0,False
bsubtilis|1078117-1078183|label=1,-23.5,1,False
bsubtilis|1079752-1079788|label=1,-21.25,1,True
bsubtilis|1080061-1080103|label=1,-21.625,1,True
bsubtilis|1081165-1081210|label=0,-21.625,0,True
bsubtilis|1081210-1081270|label=0,-22.375,0,False
bsubtilis|1081705-1081735|label=0,-20.5,0,True
bsubtilis|1082548-1082578|label=0,-20.875,0,True
bsubtilis|1083517-1083577|label=0,-22.625,0,False
bsubtilis|1088455-1088494|label=1,-21.625,1,True
bsubtilis|1088638-1088701|label=1,-22.875,1,False
bsubtilis|1088671-1088701|label=1,-20.375,1,True
bsubtilis|1090354-1090444|label=0,-23.5,0,False
bsubtilis|1092739-1092808|label=0,-23.25,0,False
bsubtilis|1092766-1092808|label=0,-21.625,0,True
bsubtilis|1093597-1093681|label=0,-23.75,0,False
bsubtilis|1094842-1094929|label=0,-23.75,0,False
bsubtilis|1096216-1096249|label=1,-21.0,1,True
bsubtilis|1098628-1098703|label=1,-23.375,1,False
bsubtilis|1098946-1098982|label=1,-21.0,1,True
bsubtilis|1099129-1099171|label=0,-21.875,0,True
bsubtilis|1099330-1099408|label=1,-23.5,1,False
bsubtilis|1104370-1104448|label=0,-23.5,0,False
bsubtilis|1104985-1105027|label=0,-21.625,0,True
bsubtilis|1107139-1107226|label=1,-23.875,1,False
bsubtilis|1108159-1108243|label=1,-23.625,1,False
bsubtilis|1108198-1108243|label=1,-21.5,1,True
bsubtilis|1108345-1108375|label=1,-20.75,1,True
bsubtilis|1113478-1113508|label=0,-20.375,0,True
bsubtilis|1114000-1114051|label=0,-22.375,0,False
bsubtilis|1114564-1114600|label=0,-20.75,0,True
bsubtilis|1114606-1114657|label=0,-22.25,0,False
bsubtilis|1114777-1114822|label=0,-21.5,0,True
bsubtilis|1115854-1115917|label=1,-23.125,1,False
bsubtilis|1116784-1116856|label=0,-23.25,0,False
bsubtilis|1117612-1117687|label=1,-23.5,1,False
bsubtilis|1117924-1117963|label=0,-21.0,0,True
bsubtilis|1119157-1119208|label=0,-22.625,0,False
bsubtilis|1120855-1120945|label=0,-23.625,0,False
bsubtilis|1121425-1121506|label=0,-23.375,0,False
bsubtilis|1122094-1122151|label=1,-22.625,1,False
bsubtilis|1122352-1122394|label=1,-21.375,1,True
bsubtilis|1122670-1122736|label=0,-23.0,0,False
bsubtilis|1122958-1123000|label=1,-21.375,1,True
bsubtilis|1123414-1123483|label=1,-23.25,1,False
bsubtilis|1123702-1123747|label=1,-21.25,1,True
bsubtilis|1124902-1124965|label=1,-22.625,1,False
bsubtilis|1124980-1125028|label=0,-22.375,0,False
bsubtilis|1126426-1126462|label=0,-21.5,0,True
bsubtilis|1127215-1127251|label=0,-21.125,0,True
bsubtilis|1127557-1127635|label=0,-23.5,0,False
bsubtilis|1128430-1128463|label=0,-21.0,0,True
bsubtilis|1128751-1128790|label=0,-21.375,0,True
bsubtilis|1129576-1129642|label=0,-23.125,0,False
bsubtilis|1131331-1131415|label=0,-23.625,0,False
bsubtilis|1132492-1132540|label=0,-22.5,0,False
bsubtilis|1133290-1133365|label=0,-23.375,0,False
bsubtilis|1135171-1135225|label=1,-22.5,1,False
bsubtilis|1135579-1135636|label=0,-22.5,0,False
bsubtilis|1135597-1135636|label=0,-21.25,0,True
bsubtilis|1135651-1135702|label=0,-22.25,0,False
bsubtilis|1136059-1136116|label=0,-23.125,0,False
bsubtilis|1136161-1136212|label=0,-21.75,0,True
bsubtilis|1136470-1136500|label=1,-20.0,1,True
bsubtilis|1137913-1137982|label=1,-23.375,1,False
bsubtilis|1137988-1138024|label=1,-21.0,1,True
bsubtilis|1138669-1138759|label=1,-23.75,1,False
bsubtilis|1138672-1138759|label=1,-23.75,1,False
bsubtilis|1139275-1139317|label=1,-21.125,1,True
bsubtilis|1139383-1139431|label=0,-22.0,0,True
bsubtilis|1139389-1139431|label=0,-21.5,0,True
bsubtilis|1139716-1139752|label=0,-21.25,0,True
bsubtilis|1143427-1143505|label=0,-23.5,0,False
bsubtilis|1143640-1143670|label=1,-20.375,1,True
bsubtilis|1144273-1144339|label=1,-22.875,1,False
bsubtilis|1145071-1145116|label=1,-21.75,1,True
bsubtilis|1146217-1146262|label=1,-21.5,1,True
bsubtilis|1146544-1146583|label=1,-21.75,1,True
bsubtilis|1146643-1146679|label=1,-21.5,1,True
bsubtilis|1148551-1148641|label=0,-23.625,0,False
bsubtilis|1148794-1148833|label=0,-21.5,0,True
bsubtilis|1149424-1149454|label=0,-20.625,0,True
bsubtilis|1149994-1150060|label=0,-23.125,0,False
bsubtilis|1150534-1150573|label=0,-21.0,0,True
bsubtilis|1152676-1152706|label=1,-20.375,1,True
bsubtilis|1152739-1152775|label=1,-21.125,1,True
bsubtilis|1153567-1153621|label=1,-22.375,1,False
bsubtilis|1155286-1155334|label=1,-22.0,1,True
bsubtilis|1155553-1155598|label=1,-22.0,1,True
bsubtilis|1155850-1155931|label=1,-23.5,1,False
bsubtilis|1156207-1156246|label=1,-21.25,1,True
bsubtilis|1159519-1159576|label=0,-22.875,0,False
bsubtilis|1161607-1161649|label=0,-21.5,0,True
bsubtilis|1162999-1163077|label=1,-23.625,1,False
bsubtilis|1164904-1164934|label=1,-20.625,1,True
bsubtilis|1165945-1165978|label=0,-21.125,0,True
bsubtilis|1166071-1166116|label=0,-21.625,0,True
bsubtilis|1166143-1166212|label=0,-23.125,0,False
bsubtilis|1166167-1166212|label=0,-21.625,0,True
bsubtilis|1167205-1167259|label=1,-22.125,1,True
bsubtilis|1167307-1167349|label=1,-21.875,1,True
bsubtilis|1168375-1168456|label=0,-23.5,0,False
bsubtilis|1168411-1168456|label=0,-21.625,0,True
bsubtilis|1172011-1172074|label=0,-23.0,0,False
bsubtilis|1173094-1173154|label=1,-22.875,1,False
bsubtilis|1178272-1178317|label=0,-22.375,0,False
bsubtilis|1178377-1178419|label=0,-21.5,0,True
bsubtilis|1180732-1180762|label=0,-20.625,0,True
bsubtilis|1183315-1183348|label=0,-21.0,0,True
bsubtilis|1187695-1187764|label=0,-23.25,0,False
bsubtilis|1192828-1192861|label=0,-21.125,0,True
bsubtilis|1192873-1192927|label=1,-22.625,1,False
bsubtilis|1193029-1193065|label=1,-21.25,1,True
bsubtilis|1193851-1193908|label=1,-22.875,1,False
bsubtilis|1194124-1194166|label=1,-21.75,1,True
bsubtilis|1198192-1198228|label=1,-20.625,1,True
bsubtilis|1198360-1198408|label=1,-21.75,1,True
bsubtilis|1198561-1198615|label=1,-22.0,1,True
bsubtilis|1198945-1198999|label=1,-21.875,1,True
bsubtilis|1199071-1199122|label=1,-22.375,1,False
bsubtilis|1199077-1199122|label=1,-21.75,1,True
bsubtilis|1199089-1199122|label=1,-21.125,1,True
bsubtilis|1200352-1200388|label=1,-21.25,1,True
bsubtilis|1204714-1204759|label=0,-21.875,0,True
bsubtilis|1207753-1207807|label=0,-22.375,0,False
bsubtilis|1208035-1208092|label=0,-22.625,0,False
bsubtilis|1209490-1209520|label=1,-20.25,1,True
bsubtilis|1212394-1212463|label=1,-22.875,1,False
bsubtilis|1213123-1213159|label=1,-21.25,1,True
bsubtilis|1216333-1216384|label=1,-22.5,1,False
bsubtilis|1216384-1216453|label=1,-23.375,1,False
bsubtilis|1216468-1216540|label=1,-23.25,1,False
bsubtilis|1216474-1216540|label=1,-22.875,1,False
bsubtilis|1216507-1216540|label=1,-20.75,1,True
bsubtilis|1216786-1216861|label=1,-23.375,1,False
bsubtilis|1216807-1216861|label=1,-22.25,1,False
bsubtilis|1217092-1217182|label=0,-23.25,0,False
bsubtilis|1217722-1217773|label=1,-22.375,1,False
bsubtilis|1220041-1220071|label=1,-20.375,1,True
bsubtilis|1220089-1220173|label=1,-23.625,1,False
bsubtilis|1220209-1220281|label=1,-23.25,1,False
bsubtilis|1220467-1220509|label=1,-21.25,1,True
bsubtilis|1220725-1220785|label=1,-22.375,1,False
bsubtilis|1220905-1220980|label=1,-23.375,1,False
bsubtilis|1220941-1220980|label=1,-21.75,1,True
bsubtilis|1221361-1221427|label=1,-23.125,1,False
bsubtilis|1221376-1221427|label=1,-22.125,1,True
bsubtilis|1224109-1224169|label=1,-22.625,1,False
bsubtilis|1224115-1224169|label=1,-22.25,1,False
bsubtilis|1224322-1224355|label=1,-20.625,1,True
bsubtilis|1225378-1225450|label=1,-23.375,1,False
bsubtilis|1225411-1225450|label=1,-21.25,1,True
bsubtilis|1225414-1225450|label=1,-21.25,1,True
bsubtilis|1226947-1226986|label=1,-21.375,1,True
bsubtilis|1227982-1228066|label=1,-23.75,1,False
bsubtilis|1229464-1229503|label=1,-21.5,1,True
bsubtilis|1230991-1231036|label=1,-22.125,1,True
bsubtilis|1233544-1233628|label=0,-23.5,0,False
bsubtilis|1235077-1235119|label=0,-22.375,0,False
bsubtilis|1235374-1235407|label=0,-20.875,0,True
bsubtilis|1235572-1235623|label=0,-22.125,0,True
bsubtilis|1237204-1237273|label=1,-23.5,1,False
bsubtilis|1237369-1237420|label=1,-22.125,1,True
bsubtilis|1237921-1237981|label=1,-22.75,1,False
bsubtilis|1243975-1244059|label=1,-23.75,1,False
bsubtilis|1244323-1244380|label=1,-22.125,1,True
bsubtilis|1244332-1244380|label=1,-21.5,1,True
bsubtilis|1244701-1244758|label=1,-22.5,1,False
bsubtilis|1246027-1246102|label=1,-23.375,1,False
bsubtilis|1246153-1246201|label=1,-22.0,1,True
bsubtilis|1246165-1246201|label=1,-20.75,1,True
bsubtilis|1246321-1246390|label=1,-23.125,1,False
bsubtilis|1246333-1246390|label=1,-22.375,1,False
bsubtilis|1247056-1247095|label=1,-21.625,1,True
bsubtilis|1247095-1247143|label=1,-21.875,1,True
bsubtilis|1247461-1247494|label=1,-21.25,1,True
bsubtilis|1247551-1247638|label=1,-23.75,1,False
bsubtilis|1250575-1250659|label=0,-23.5,0,False
bsubtilis|1252153-1252186|label=0,-20.75,0,True
bsubtilis|1254397-1254430|label=0,-20.625,0,True
bsubtilis|1254598-1254643|label=0,-21.75,0,True
bsubtilis|1254820-1254853|label=0,-20.75,0,True
bsubtilis|1254853-1254928|label=0,-23.375,0,False
bsubtilis|1257349-1257406|label=0,-22.625,0,False
bsubtilis|1258480-1258519|label=0,-21.75,0,True
bsubtilis|1258810-1258840|label=1,-20.5,1,True
bsubtilis|1258954-1258999|label=1,-21.625,1,True
bsubtilis|1258963-1258999|label=1,-21.125,1,True
bsubtilis|1259041-1259089|label=1,-22.0,1,True
bsubtilis|1259059-1259089|label=1,-20.75,1,True
bsubtilis|1264534-1264576|label=0,-22.25,0,False
bsubtilis|1265626-1265674|label=0,-22.625,0,False
bsubtilis|1266121-1266193|label=1,-23.375,1,False
bsubtilis|1266139-1266193|label=1,-22.875,1,False
bsubtilis|1266154-1266193|label=1,-21.25,1,True
bsubtilis|1268428-1268464|label=1,-21.0,1,True
bsubtilis|1270156-1270195|label=0,-21.125,0,True
bsubtilis|1270252-1270288|label=0,-21.125,0,True
bsubtilis|1274911-1274950|label=1,-21.125,1,True
bsubtilis|1275049-1275112|label=1,-22.875,1,False
bsubtilis|1275127-1275160|label=1,-20.625,1,True
bsubtilis|1275379-1275415|label=1,-21.25,1,True
bsubtilis|1275586-1275661|label=0,-23.375,0,False
bsubtilis|1276876-1276927|label=0,-22.25,0,False
bsubtilis|1277089-1277119|label=0,-20.875,0,True
bsubtilis|1277845-1277905|label=1,-22.75,1,False
bsubtilis|1278136-1278208|label=0,-23.125,0,False
bsubtilis|1278598-1278679|label=0,-23.25,0,False
bsubtilis|1278694-1278778|label=0,-23.625,0,False
bsubtilis|1278952-1279027|label=0,-23.375,0,False
bsubtilis|1285507-1285540|label=0,-21.125,0,True
bsubtilis|1285723-1285768|label=1,-21.875,1,True
bsubtilis|1285795-1285831|label=1,-21.0,1,True
bsubtilis|1285993-1286080|label=1,-23.75,1,False
bsubtilis|1286149-1286209|label=1,-22.875,1,False
bsubtilis|1286161-1286209|label=1,-22.0,1,True
bsubtilis|1286353-1286443|label=1,-23.5,1,False
bsubtilis|1286410-1286443|label=1,-21.125,1,True
bsubtilis|1286572-1286605|label=1,-20.75,1,True
bsubtilis|1287136-1287199|label=1,-23.0,1,False
bsubtilis|1287370-1287418|label=1,-22.0,1,True
bsubtilis|1287448-1287487|label=1,-21.25,1,True
bsubtilis|1288462-1288522|label=1,-22.375,1,False
bsubtilis|1290901-1290988|label=0,-23.625,0,False
bsubtilis|1291066-1291132|label=0,-22.5,0,False
bsubtilis|1291078-1291132|label=0,-22.125,0,True
bsubtilis|1291663-1291696|label=1,-21.125,1,True
bsubtilis|1292038-1292068|label=1,-20.5,1,True
bsubtilis|1293136-1293199|label=1,-22.625,1,False
bsubtilis|1293334-1293409|label=1,-23.625,1,False
bsubtilis|1293481-1293541|label=1,-22.625,1,False
bsubtilis|1293682-1293712|label=1,-20.5,1,True
bsubtilis|1294300-1294387|label=1,-23.875,1,False
bsubtilis|1294753-1294792|label=1,-21.0,1,True
bsubtilis|1297675-1297720|label=0,-21.5,0,True
bsubtilis|1297960-1298014|label=1,-22.25,1,False
bsubtilis|1298068-1298104|label=1,-21.125,1,True
bsubtilis|1300186-1300252|label=1,-23.0,1,False
bsubtilis|1300516-1300558|label=1,-21.625,1,True
bsubtilis|1301056-1301104|label=1,-21.875,1,True
bsubtilis|1301305-1301350|label=1,-22.0,1,True
bsubtilis|1301413-1301449|label=1,-21.0,1,True
bsubtilis|1303387-1303426|label=0,-21.375,0,True
bsubtilis|1303504-1303591|label=1,-23.875,1,False
bsubtilis|1303549-1303591|label=1,-21.875,1,True
bsubtilis|1303561-1303591|label=1,-20.625,1,True
bsubtilis|1303906-1303951|label=1,-21.875,1,True
bsubtilis|1304851-1304929|label=1,-23.25,1,False
bsubtilis|1305607-1305640|label=1,-20.625,1,True
bsubtilis|1305817-1305877|label=1,-22.5,1,False
bsubtilis|1307674-1307746|label=1,-23.375,1,False
bsubtilis|1308208-1308238|label=1,-20.375,1,True
bsubtilis|1308277-1308364|label=1,-23.625,1,False
bsubtilis|1308613-1308646|label=1,-20.875,1,True
bsubtilis|1309558-1309606|label=1,-22.25,1,False
bsubtilis|1311247-1311322|label=1,-23.375,1,False
bsubtilis|1312696-1312726|label=1,-20.875,1,True
bsubtilis|1314217-1314271|label=0,-22.625,0,False
bsubtilis|1315822-1315912|label=0,-23.5,0,False
bsubtilis|1317028-1317058|label=1,-20.5,1,True
bsubtilis|1317280-1317349|label=0,-23.125,0,False
bsubtilis|1318366-1318405|label=1,-21.5,1,True
bsubtilis|1319128-1319200|label=1,-23.375,1,False
bsubtilis|1319413-1319497|label=1,-23.625,1,False
bsubtilis|1320484-1320526|label=1,-21.875,1,True
bsubtilis|1322083-1322155|label=1,-23.375,1,False
bsubtilis|1322221-1322275|label=1,-22.625,1,False
bsubtilis|1322680-1322743|label=1,-22.875,1,False
bsubtilis|1323493-1323550|label=1,-22.375,1,False
bsubtilis|1323580-1323649|label=1,-23.25,1,False
bsubtilis|1323904-1323949|label=1,-21.375,1,True
bsubtilis|1323949-1324003|label=1,-22.625,1,False
bsubtilis|1324486-1324576|label=1,-23.5,1,False
bsubtilis|1324546-1324576|label=1,-20.5,1,True
bsubtilis|1324669-1324699|label=1,-20.125,1,True
bsubtilis|1326172-1326220|label=1,-22.0,1,True
bsubtilis|1326796-1326847|label=1,-22.5,1,False
bsubtilis|1326994-1327057|label=1,-22.875,1,False
bsubtilis|1327057-1327138|label=1,-23.75,1,False
bsubtilis|1328563-1328650|label=1,-23.75,1,False
bsubtilis|1331473-1331545|label=1,-23.25,1,False
bsubtilis|1331491-1331545|label=1,-22.125,1,True
bsubtilis|1333888-1333945|label=1,-22.5,1,False
bsubtilis|1340956-1341013|label=1,-22.625,1,False
bsubtilis|1341103-1341157|label=1,-22.375,1,False
bsubtilis|1342333-1342396|label=1,-22.75,1,False
bsubtilis|1342345-1342396|label=1,-22.0,1,True
bsubtilis|1343569-1343602|label=1,-21.25,1,True
bsubtilis|1343692-1343737|label=1,-21.75,1,True
bsubtilis|1344100-1344163|label=1,-22.75,1,False
bsubtilis|1345120-1345210|label=1,-23.75,1,False
bsubtilis|1345153-1345210|label=1,-22.5,1,False
bsubtilis|1345168-1345210|label=1,-21.375,1,True
bsubtilis|1345252-1345318|label=0,-23.0,0,False
bsubtilis|1345402-1345492|label=1,-23.875,1,False
bsubtilis|1346485-1346539|label=1,-22.5,1,False
bsubtilis|1347178-1347220|label=1,-21.75,1,True
bsubtilis|1347190-1347220|label=1,-20.875,1,True
bsubtilis|1347469-1347502|label=1,-21.0,1,True
bsubtilis|1347577-1347637|label=1,-23.125,1,False
bsubtilis|1347583-1347637|label=1,-22.875,1,False
bsubtilis|1347817-1347892|label=1,-23.5,1,False
bsubtilis|1348594-1348684|label=0,-23.75,0,False
bsubtilis|1348654-1348684|label=0,-20.875,0,True
bsubtilis|1349413-1349485|label=0,-23.25,0,False
bsubtilis|1349647-1349689|label=0,-21.75,0,True
bsubtilis|1351465-1351528|label=0,-22.75,0,False
bsubtilis|1351651-1351690|label=0,-21.25,0,True
bsubtilis|1351882-1351948|label=0,-23.0,0,False
bsubtilis|1352389-1352458|label=0,-23.125,0,False
bsubtilis|1354441-1354471|label=1,-20.5,1,True
bsubtilis|1354636-1354669|label=1,-21.125,1,True
bsubtilis|1356121-1356160|label=1,-21.625,1,True
bsubtilis|1356421-1356490|label=0,-23.125,0,False
bsubtilis|1359841-1359889|label=1,-21.875,1,True
bsubtilis|1359889-1359943|label=1,-21.875,1,True
bsubtilis|1361500-1361548|label=1,-22.375,1,False
bsubtilis|1361995-1362058|label=1,-22.875,1,False
bsubtilis|1363672-1363705|label=1,-20.75,1,True
bsubtilis|1365442-1365511|label=1,-23.25,1,False
